Content ID,Category,Content Type,Reaction Type,sentiment,Reaction Score,datetime
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,dislike,negative,10,16-07-2020 08:29
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,want,positive,70,03-11-2020 14:31
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,disgust,negative,0,26-02-2021 22:39
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,like,positive,50,09-05-2021 03:36
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,like,positive,50,19-08-2020 06:47
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,scared,negative,15,10-03-2021 21:48
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,indifferent,neutral,20,17-12-2020 09:11
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,like,positive,50,20-07-2020 08:05
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,love,positive,65,16-11-2020 19:26
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,heart,positive,60,20-11-2020 03:32
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,super love,positive,75,22-01-2021 13:24
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,indifferent,neutral,20,23-10-2020 12:29
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,hate,negative,5,17-01-2021 10:29
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,super love,positive,75,08-04-2021 23:37
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,super love,positive,75,05-09-2020 01:56
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,peeking,neutral,35,23-09-2020 08:51
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,indifferent,neutral,20,22-07-2020 10:08
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,interested,positive,30,19-09-2020 13:49
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,dislike,negative,10,15-05-2021 02:35
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,hate,negative,5,05-12-2020 10:39
b7a5e38b-b990-4b8e-aaac-6cc9ee77f3d9,cooking,video,peeking,neutral,35,17-07-2020 23:08
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,dislike,negative,10,29-07-2020 20:07
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,like,positive,50,13-05-2021 02:38
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,super love,positive,75,13-09-2020 05:48
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,like,positive,50,14-09-2020 14:19
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,peeking,neutral,35,08-04-2021 13:05
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,super love,positive,75,02-05-2021 12:56
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,love,positive,65,20-04-2021 14:13
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,super love,positive,75,22-11-2020 18:09
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,disgust,negative,0,21-12-2020 08:24
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,love,positive,65,11-09-2020 15:18
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,scared,negative,15,01-03-2021 19:33
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,scared,negative,15,02-09-2020 06:16
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,interested,positive,30,05-07-2020 04:36
839d117b-c764-4930-99f2-a6e4d1b47790,cooking,GIF,indifferent,neutral,20,16-07-2020 00:01
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,super love,positive,75,04-05-2021 19:49
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,heart,positive,60,18-02-2021 10:15
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,dislike,negative,10,10-10-2020 01:36
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,indifferent,neutral,20,31-12-2020 01:40
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,hate,negative,5,20-02-2021 06:03
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,dislike,negative,10,15-07-2020 06:59
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,worried,negative,12,29-10-2020 17:17
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,heart,positive,60,17-02-2021 15:00
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,interested,positive,30,24-03-2021 23:03
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,disgust,negative,0,04-04-2021 09:05
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,love,positive,65,26-07-2020 10:40
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,super love,positive,75,13-05-2021 09:40
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,interested,positive,30,28-06-2020 21:00
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,super love,positive,75,13-06-2021 01:20
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,like,positive,50,26-09-2020 13:52
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,disgust,negative,0,01-10-2020 22:05
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,intrigued,positive,45,12-11-2020 08:21
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,worried,negative,12,28-11-2020 13:57
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,scared,negative,15,13-03-2021 09:21
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,peeking,neutral,35,22-09-2020 11:41
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,interested,positive,30,20-08-2020 21:14
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,hate,negative,5,15-05-2021 17:20
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,interested,positive,30,29-06-2020 21:57
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,love,positive,65,10-10-2020 14:26
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,hate,negative,5,20-06-2020 14:12
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,disgust,negative,0,03-11-2020 12:24
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,worried,negative,12,12-01-2021 11:01
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,intrigued,positive,45,26-02-2021 05:09
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,indifferent,neutral,20,09-03-2021 23:53
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,super love,positive,75,28-01-2021 21:40
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,like,positive,50,26-11-2020 15:12
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,like,positive,50,19-09-2020 16:15
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,worried,negative,12,13-06-2021 11:47
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,scared,negative,15,07-09-2020 17:41
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,intrigued,positive,45,13-01-2021 19:07
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,super love,positive,75,17-05-2021 06:49
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,intrigued,positive,45,31-05-2021 09:17
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,want,positive,70,16-01-2021 18:01
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,adore,positive,72,18-05-2021 13:19
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,cooking,photo,like,positive,50,03-07-2020 11:15
436536b2-6d05-4e20-af6e-cade48b4bcf9,cooking,audio,peeking,neutral,35,16-08-2020 12:24
436536b2-6d05-4e20-af6e-cade48b4bcf9,cooking,audio,heart,positive,60,17-12-2020 09:58
436536b2-6d05-4e20-af6e-cade48b4bcf9,cooking,audio,like,positive,50,28-12-2020 12:18
436536b2-6d05-4e20-af6e-cade48b4bcf9,cooking,audio,disgust,negative,0,14-01-2021 06:43
436536b2-6d05-4e20-af6e-cade48b4bcf9,cooking,audio,like,positive,50,15-10-2020 09:18
436536b2-6d05-4e20-af6e-cade48b4bcf9,cooking,audio,interested,positive,30,20-04-2021 20:51
436536b2-6d05-4e20-af6e-cade48b4bcf9,cooking,audio,want,positive,70,24-05-2021 19:11
436536b2-6d05-4e20-af6e-cade48b4bcf9,cooking,audio,love,positive,65,14-03-2021 19:53
bc604b62-adbc-4c93-a2ae-602160714d1c,cooking,photo,heart,positive,60,18-11-2020 04:59
436536b2-6d05-4e20-af6e-cade48b4bcf9,cooking,audio,adore,positive,72,21-04-2021 11:29
327dd631-2d6b-4acb-b0a7-804cda5009b2,cooking,photo,cherish,positive,70,22-04-2021 18:24
327dd631-2d6b-4acb-b0a7-804cda5009b2,cooking,photo,adore,positive,72,27-11-2020 12:34
327dd631-2d6b-4acb-b0a7-804cda5009b2,cooking,photo,peeking,neutral,35,28-09-2020 08:35
327dd631-2d6b-4acb-b0a7-804cda5009b2,cooking,photo,cherish,positive,70,02-10-2020 00:55
436536b2-6d05-4e20-af6e-cade48b4bcf9,cooking,audio,heart,positive,60,11-04-2021 15:53
436536b2-6d05-4e20-af6e-cade48b4bcf9,cooking,audio,disgust,negative,0,21-11-2020 13:34
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,want,positive,70,20-03-2021 10:29
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,scared,negative,15,15-09-2020 20:32
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,cherish,positive,70,07-04-2021 02:03
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,heart,positive,60,13-11-2020 09:21
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,hate,negative,5,11-09-2020 09:07
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,scared,negative,15,18-08-2020 02:01
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,scared,negative,15,26-06-2020 17:19
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,interested,positive,30,26-07-2020 03:21
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,intrigued,positive,45,24-08-2020 11:31
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,interested,positive,30,01-07-2020 22:35
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,love,positive,65,01-02-2021 14:05
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,hate,negative,5,18-06-2020 08:07
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,want,positive,70,20-06-2020 22:29
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,love,positive,65,31-12-2020 10:57
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,interested,positive,30,21-10-2020 06:40
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,worried,negative,12,07-08-2020 04:56
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,hate,negative,5,01-05-2021 01:39
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,indifferent,neutral,20,02-01-2021 22:55
a727ed7f-5684-4536-b543-8e8fc93f40b1,cooking,video,indifferent,neutral,20,08-06-2021 00:13
327dd631-2d6b-4acb-b0a7-804cda5009b2,cooking,photo,hate,negative,5,20-12-2020 01:49
436536b2-6d05-4e20-af6e-cade48b4bcf9,cooking,audio,cherish,positive,70,13-08-2020 14:05
436536b2-6d05-4e20-af6e-cade48b4bcf9,cooking,audio,peeking,neutral,35,12-06-2021 05:22
436536b2-6d05-4e20-af6e-cade48b4bcf9,cooking,audio,dislike,negative,10,27-07-2020 02:37
436536b2-6d05-4e20-af6e-cade48b4bcf9,cooking,audio,interested,positive,30,13-02-2021 19:34
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,heart,positive,60,10-07-2020 11:25
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,peeking,neutral,35,11-06-2021 20:08
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,adore,positive,72,06-12-2020 00:28
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,intrigued,positive,45,21-05-2021 22:25
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,indifferent,neutral,20,11-08-2020 06:00
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,peeking,neutral,35,12-03-2021 18:37
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,dislike,negative,10,31-12-2020 19:10
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,super love,positive,75,10-12-2020 16:25
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,interested,positive,30,29-12-2020 23:17
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,love,positive,65,05-08-2020 02:01
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,dislike,negative,10,17-06-2021 07:24
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,like,positive,50,02-11-2020 20:58
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,super love,positive,75,25-11-2020 00:52
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,adore,positive,72,22-07-2020 17:26
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,worried,negative,12,11-05-2021 14:18
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,heart,positive,60,24-06-2020 01:28
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,super love,positive,75,23-04-2021 10:09
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,love,positive,65,30-11-2020 13:24
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,disgust,negative,0,09-05-2021 16:21
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,dislike,negative,10,03-07-2020 19:08
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,love,positive,65,20-10-2020 00:35
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,love,positive,65,15-12-2020 01:37
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,intrigued,positive,45,18-06-2020 08:51
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,adore,positive,72,26-02-2021 14:18
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,hate,negative,5,04-11-2020 18:04
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,love,positive,65,06-01-2021 02:33
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,dislike,negative,10,13-10-2020 02:13
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,love,positive,65,28-04-2021 10:29
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,like,positive,50,27-01-2021 15:42
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,heart,positive,60,15-09-2020 15:04
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,intrigued,positive,45,20-04-2021 14:05
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,hate,negative,5,18-03-2021 17:02
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,disgust,negative,0,15-03-2021 20:12
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,disgust,negative,0,04-07-2020 06:37
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,disgust,negative,0,11-05-2021 18:32
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,indifferent,neutral,20,23-10-2020 15:23
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,cherish,positive,70,13-03-2021 13:07
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,heart,positive,60,22-09-2020 05:11
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,super love,positive,75,08-12-2020 09:16
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,peeking,neutral,35,14-07-2020 17:50
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,worried,negative,12,18-10-2020 08:26
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,peeking,neutral,35,13-01-2021 11:32
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,interested,positive,30,28-09-2020 21:59
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,super love,positive,75,31-03-2021 15:34
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,interested,positive,30,02-09-2020 01:17
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,interested,positive,30,17-04-2021 00:02
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,love,positive,65,26-04-2021 11:09
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,disgust,negative,0,14-01-2021 06:20
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,peeking,neutral,35,14-11-2020 12:01
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,worried,negative,12,05-08-2020 03:07
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,super love,positive,75,26-02-2021 13:09
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,like,positive,50,12-06-2021 08:58
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,peeking,neutral,35,09-11-2020 05:35
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,adore,positive,72,16-11-2020 10:41
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,peeking,neutral,35,01-01-2021 20:08
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,heart,positive,60,25-02-2021 18:49
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,adore,positive,72,07-03-2021 01:56
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,love,positive,65,17-07-2020 05:48
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,interested,positive,30,23-03-2021 18:42
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,super love,positive,75,07-11-2020 13:04
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,like,positive,50,31-01-2021 06:59
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,interested,positive,30,26-09-2020 19:10
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,love,positive,65,31-10-2020 16:34
217f4060-b378-4d79-992f-20502d407f7c,cooking,photo,intrigued,positive,45,17-09-2020 01:44
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,disgust,negative,0,06-03-2021 15:58
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,super love,positive,75,11-08-2020 08:03
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,want,positive,70,11-10-2020 15:00
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,worried,negative,12,19-06-2020 18:58
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,intrigued,positive,45,03-07-2020 17:52
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,worried,negative,12,01-05-2021 09:24
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,scared,negative,15,28-01-2021 15:37
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,intrigued,positive,45,11-12-2020 02:29
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,worried,negative,12,16-01-2021 05:37
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,hate,negative,5,29-07-2020 10:13
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,want,positive,70,12-03-2021 07:31
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,like,positive,50,27-01-2021 18:24
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,worried,negative,12,07-05-2021 02:26
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,want,positive,70,02-08-2020 23:50
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,indifferent,neutral,20,07-08-2020 15:14
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,worried,negative,12,26-12-2020 08:04
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,like,positive,50,11-02-2021 13:20
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,peeking,neutral,35,09-01-2021 15:49
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,love,positive,65,12-12-2020 22:32
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,worried,negative,12,12-03-2021 01:34
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,interested,positive,30,04-03-2021 23:39
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,hate,negative,5,25-12-2020 06:16
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,worried,negative,12,17-06-2021 15:57
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,intrigued,positive,45,10-06-2021 13:52
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,interested,positive,30,20-06-2020 13:51
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,scared,negative,15,19-06-2020 12:40
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,interested,positive,30,22-01-2021 22:46
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,scared,negative,15,29-10-2020 20:51
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,like,positive,50,17-11-2020 12:59
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,worried,negative,12,31-01-2021 13:13
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,interested,positive,30,09-10-2020 06:05
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,love,positive,65,19-08-2020 16:21
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,like,positive,50,11-02-2021 09:16
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,intrigued,positive,45,30-08-2020 20:08
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,peeking,neutral,35,14-09-2020 07:08
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,dislike,negative,10,25-06-2020 12:39
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,scared,negative,15,24-06-2020 11:52
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,hate,negative,5,11-01-2021 19:13
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,like,positive,50,21-03-2021 10:39
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,interested,positive,30,13-05-2021 07:38
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,peeking,neutral,35,18-09-2020 08:52
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,disgust,negative,0,15-04-2021 13:22
c13e7406-c610-4721-b80d-2b5ad533e90a,cooking,GIF,scared,negative,15,11-06-2021 03:59
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,adore,positive,72,17-08-2020 12:25
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,heart,positive,60,23-09-2020 05:03
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,intrigued,positive,45,31-12-2020 01:56
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,dislike,negative,10,03-06-2021 10:03
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,hate,negative,5,24-09-2020 00:07
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,disgust,negative,0,28-05-2021 17:11
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,heart,positive,60,29-11-2020 17:32
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,dislike,negative,10,06-12-2020 05:11
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,scared,negative,15,21-02-2021 23:26
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,dislike,negative,10,13-05-2021 07:28
edea43f3-1541-4e42-8419-d1cdf749025c,cooking,photo,super love,positive,75,25-09-2020 03:30
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,like,positive,50,13-09-2020 00:33
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,cherish,positive,70,10-08-2020 00:41
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,indifferent,neutral,20,03-11-2020 13:34
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,worried,negative,12,06-08-2020 17:28
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,heart,positive,60,24-04-2021 18:34
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,want,positive,70,25-05-2021 07:50
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,dislike,negative,10,26-04-2021 18:24
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,disgust,negative,0,07-07-2020 13:26
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,heart,positive,60,01-01-2021 21:25
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,indifferent,neutral,20,06-02-2021 09:07
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,indifferent,neutral,20,05-01-2021 07:46
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,hate,negative,5,11-07-2020 16:47
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,interested,positive,30,28-07-2020 19:12
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,dislike,negative,10,01-11-2020 01:57
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,intrigued,positive,45,09-10-2020 12:26
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,disgust,negative,0,02-05-2021 12:12
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,interested,positive,30,21-11-2020 14:12
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,disgust,negative,0,20-10-2020 18:38
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,super love,positive,75,09-11-2020 16:48
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,peeking,neutral,35,10-07-2020 20:52
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,super love,positive,75,30-10-2020 12:42
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,scared,negative,15,01-03-2021 10:09
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,scared,negative,15,11-02-2021 17:23
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,worried,negative,12,15-07-2020 21:48
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,disgust,negative,0,11-03-2021 18:15
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,love,positive,65,18-09-2020 00:41
998194db-5706-4b01-9565-7c7e7d4ea5f5,cooking,audio,want,positive,70,03-07-2020 04:51
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,heart,positive,60,01-11-2020 22:19
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,cherish,positive,70,07-07-2020 08:39
c61b7ef6-d7ab-41fc-aebc-dc16f256957f,cooking,GIF,scared,negative,15,23-06-2020 08:19
